Sat May 02 00:50:09 +0000 2026	miladcontent	14	3	افسر مهاجرت فرودگاه کانادا از تاج پرسیده سپاهی هستی؟ تاج گفته ما تو ایران ۹۰ ملیون همه سپاهی هستیم.\n\nخب اینترنت ۹۰ ملیون سپاهی رو وصل کن مادر جنده، از چی میترسی؟\n\n#جاویدشاه \n#انقلاب_شیروخورشید	https://x.com/miladcontent/status/2050377269731016720
Sat May 02 00:06:12 +0000 2026	faribarad60	2	0	مصاحبه با #اسماعیل_بخشی فعال کارگری در مورد وضعیت کنونی کارگران ایران\nجنگ شر مطلق است\nجنگ همه مشکلات موجود در ایران را  ده ها و صد ها برابر کرده\nدخالت گری “ بشر دوستانه” طرفداران جنگ منجر به بیکاری وحشتناک ، گرانی بی سابقه گردیده است.\nجنگ باعث گردیده که طرفداران حکومت خیابان ها	https://x.com/faribarad60/status/2050366208722047132
Fri May 01 23:40:56 +0000 2026	Mardom1041132	2	0	@zavosh_ غلط کردید جنگ خواستید، ما که گفتیم ج ا با جنگ نمیره، هارتر هم شد، هر روز اعدام می‌کنه، مردم هم به خاک سیاه نشستند. نتانیاهو هم با افتخار گفت پتروشیمی رو زدیم. اون همه کارگر بیکار شدند. خاک بر سر نفهم‌تون!	https://x.com/Mardom1041132/status/2050359850001904011
Fri May 01 23:36:22 +0000 2026	mohammadbabaal2	0	0	@Bushra1Shaikh ای زنیکه دروغ و فاحشه.. نبود اینترنت باعث بیکاری ۲ میلیون شغل شده.. ایا کسی در دنیا هست که بخاطر نداشتن اینترنت خوشحال باشد. ـبا این جنده پولی و رسوا کردــحرام زاده	https://x.com/mohammadbabaal2/status/2050358698602631592
Fri May 01 23:31:13 +0000 2026	Mitrashafi	0	0	@USABehFarsi مردم  معترض ایران و اپوزیسیون با رهبری شاهزاده رضا پهلوی را حمایت کنید\nدسترسی به اینترنت را برای ما مردم فراهم کنید\nمردم را از داخل برای قیام نهایی تجهیزکنید\nسیستم مالی پولشویی و دور زدن تحریم این غاصبان را نابود کنید\nوابستگان و حامیان این حکومت را اخراج کنید	https://x.com/Mitrashafi/status/2050357402172862725
Fri May 01 23:21:44 +0000 2026	MehdiNoorbaksh	39	3	تعدادی از طرفداران و مشاورین رضا پهلوی کارشان را تمام شده میدانند.از سازمانهای وابسته اخراج شده اند.کارشان تبدیل رضا پهلوی به ضد رضا پهلوی بود تا برای او ابرویی نماند.او را جنگ طلب، طرف ناتانیاهو و…کردند تا سلطنت طلبی در پهلوی طلبی خلاصه شود و ضربه آخر را باو  و این اندیشه بزنند	https://x.com/MehdiNoorbaksh/status/2050355015944954185
		0	0		https://x.com/unknown/status/
Fri May 01 23:08:21 +0000 2026	curiouskoorosh	0	0	@zavosh_ مثل شما عقب مونده ها نیستم که فک کنم جنگ و تخریب زیر ساخت معیشت مردم رو بهتر میکنه. برو میزان تورم و نرخ بیکاری ۵۰ سال اخیر ایران رو نگاه کن ببین تو چه دوره ای و با چه معیارهای داخلی و خارجی وضعیت بهتر بوده.	https://x.com/curiouskoorosh/status/2050351650762625288
Fri May 01 23:07:18 +0000 2026	shoombooltala45	0	0	@moridekhameneie آخه میدونی قبل جنگ داشتیم تو ارزونی و رفاه کامل زندگی میکردیم قیمت هیچی هم بالا نمیرفت. دلیل اخراج ها و تعدیل نیروها قطع اینترنته جنده ولایی	https://x.com/shoombooltala45/status/2050351384009064515
Fri May 01 22:54:32 +0000 2026	azarakhsh285	0	0	@manaartlov2 این عنچوچک تا پارسال ادعای ملی گرایی و میهن دوستیش ماتحت خرو پاره کرده بود و به شدت مخالف شازده آدولف بود بهش میگفت مزدور اجنبی. بعد یهویی رفت تو فرقه «تنها الترناتیو» و شد طرفدار جنگ و سینه چاک ر پ! یه مشت علاف بیکار که هیچ گهی نشدن تو خارج و با چندرغاز پول راحت خریده میشن.	https://x.com/azarakhsh285/status/2050348173592293784
Fri May 01 22:40:23 +0000 2026	Aydadaa	5	0	من دلم نمی‌خواد مجبور باشم کلی چیز یاد بگیرم تا فقط بتونم به اینترنت وصل بشم.\nدلم نمی‌خواد هرروز و برای هر چیز کوچیکی، تو دوراهی اخلاقی قرار بگیرم.\nدلم نمی‌خواد مجبور باشم مهاجرت کنم و بعد از این‌همه سگ‌دو زدن، دوباره از صفر شروع کنم.	https://x.com/Aydadaa/status/2050344611860611100
Fri May 01 22:36:20 +0000 2026	wolandzz	0	0	امشب در خلال مستی با دوستی که به تازگی بیکار شده،صحبت میکردیم و پرسید چی میشه؟جنگ میشه؟\nگفتم نمیدونم ولی با خودم فکر کردم نسبت به ۸ اسفند چی تغییر کرده؟\nفقط خامنه ای پودر شد و چارتا سرلشکر و فرمانده سپاه بگا رفتن و تعدادی کلانتری صاف شد.\nهسته ای،موشکی و نیابتی هنوز مونده	https://x.com/wolandzz/status/2050343593190052150
Fri May 01 22:28:43 +0000 2026	javidsha1304	1	0	@Chiki_Chiki_Bam @Realneo101 مادرکصده ننه کیر دزد قبل جنگ هم تلگرام اینستاگرام توییتر یوتیوب ردیت توییچ و اکثر اپلیکیشنا فیلتر بودن\nدلار بالای صد \nبرق قطع\nاب قطع\nتورم\nبیکاری\nفساد\nخودکشی\nاختلاس\nاعدام\nتجاوز\nمسمومیت مدارس دخترانه\nهواپیما اوکراین\nپلاسکو\nسانچی\nمتروپل\nکوی دانشگاه\nنیزار ماهشر\nاینام برا جنگ بود؟	https://x.com/javidsha1304/status/2050341673645793339
Fri May 01 22:04:51 +0000 2026	fatimaalvand	0	0	@Bardia_A2 هر وقت برای بیمار داخل خونت، دارو نتونستی بخری و بجاش مجبور شدی برای تسکین دردش مرفین و تریاک بدی، اونوقت بیا ببینم برای مملکت جنگ تجویز می کنی یا نه. کلی مردم بخاطر این جنگ بیکار شدند . بی شرفی و بی وطنی همینه دیگه	https://x.com/fatimaalvand/status/2050335668967014449
Fri May 01 21:44:24 +0000 2026	Natallie__B	0	0	از وقتی اینترنت قطع شد بیکار شدم\nولی سریالای خوب دیدم\nرانندگی یاد گرفتم\nزبان میخونم\nو ادامه میدم.	https://x.com/Natallie__B/status/2050330522698518702
Fri May 01 21:30:07 +0000 2026	drsinmim	3	0	دوستان برنامه نویس فکر کنید یک نفر میخواد پزشکی رو بذاره کنار و به برنامه نویسی مشغول بشه !\nایا با وضعیت اینترنت کار عاقلانه ای هست؟ \nبا این نت ایران پروژه های داخل ایران درامد خوبی میارن؟\nبرای مهاجرت و کار در خارج از کشور چی؟\nکار فریلنسریش چطوره؟\n#کمک	https://x.com/drsinmim/status/2050326926464553315
Fri May 01 21:26:23 +0000 2026	fateme44gh	2	1	#روز_جهانی_کارگر ؛ کارگران ایران در سایه بحران جنگ\nاول ماه مه، روز همبستگی #کارگران جهان، در #ایران با سایه سنگین بحران‌های اقتصادی و جنگ همراه شده است. میلیون‌ها کارگر با بیکاری، دستمزدهای ناکافی و نبود امنیت شغلی دست‌وپنجه نرم میکنند...\n#نه_شاه_نه_شیخ\n#اری_به_جمهوری_دموکراتیک https://t.co/j32pTerAIf	https://x.com/fateme44gh/status/2050325986445558136
Fri May 01 21:19:43 +0000 2026	ThunderHunterV	15	1	البته چون قرار بود #پهلوی برگرده\nبرگشت سر خونه زندگی مرفهش تو واشنگتن\nتا حین تو رگ زدن ویسکی و کباب\nهالیدی‌شون رو با یاسمین برنامه‌ریزی کنن\n\nو ما موندیم با بمب و جنگ، هزاران کشته، ابرتورم، عربده‌کشان شبانه، اینترنت بی‌نت، اعدام، بیکاری، کهریزک، بدبختی، #میناب، ناامیدی، سیاهی و...	https://x.com/ThunderHunterV/status/2050324310804381823
Fri May 01 21:17:50 +0000 2026	AManafii	7	0	مدیرکل تعاون، کار و رفاه اجتماعی گیلان گفته که ۴۹۳۱ کارگر برای بیمه بیکاری درخواست دادند که ۳۴۳۱ نفر اونها مربوط به دوران جنگ اخیر است. \n\nکارخانه نساجی بروجرد هم از ۸۰۰ کارگری که داشته، ۷۰۰ نفر رو تعدیل کرده. کارگرهای تعدیل شده، یک ماه حقوق پایانی و عیدی پایان سالشون رو هم	https://x.com/AManafii/status/2050323838735704531
Fri May 01 21:00:31 +0000 2026	Yasmincameback	2	0	@ArashAryanpoori @zavosh_ نخیر احمق آخوند به کون. قطعی اینترنته که این همه آدم رو داره از کار بیکار میکنه و کلی بیزنس رو تعطیل کرده. برو چک کن ببین خسارت قطعی اینترنت چقدره و خسارت جنگ چقدر بوده. برو به آخوندا بگو اینترنت رو وصل کنن.	https://x.com/Yasmincameback/status/2050319478387519674
Fri May 01 20:53:52 +0000 2026	DanyalNby29081	0	0	🔴 آسوشیتدپرس؛ اقتصاد ایران زیر آوار جنگ\n💢 از تعطیلی گسترده صنایع تا بیکاری و گرانی، فشار اقتصادی به سطحی بی‌سابقه رسیده است.\nسؤال اینجاست:\nاین مسیر به کجا خواهد رسید؟\n🔴 به ما در یوتیوب بپیوندید:👇👇👇\nhttps://t.co/mmCsnFwxmF https://t.co/U4sfjTrTqz	https://x.com/DanyalNby29081/status/2050317804826439964
Fri May 01 20:53:10 +0000 2026	sas523	0	0	@PahlaviReza چجوری وایسادی دقیقا؟\n\nبه جز درخواست حمله و جنگ که نتیجتا بیکاری و در مرحله بعدی از هم پاشیدن خانواده هاست….\n\nمردک حیف نون.\nواسه اینکه دو روز جدی بگیرنت هر غلطی داری میکنی.	https://x.com/sas523/status/2050317627080196226
		0	0		https://x.com/unknown/status/
Fri May 01 20:41:33 +0000 2026	dokhtarhaji9	0	0	@michiamoangel یه سوال \n\nبعد جریان جنگ و اتفاقاتی که بین ایران با کشورها عربی افتاده \n\nدرمورد ایرانی ها آپدیت جدیدی در مورد  بحث سرمایه گذاری یا مهاجرت کاری ندادن	https://x.com/dokhtarhaji9/status/2050314705462349943
Fri May 01 20:02:50 +0000 2026	majidasghari68	2	0	@Rahbarenghelab_ باشه پولشو شما بدین حتما ،کسب و کارمون نابود کردین با قطع اینترنت بعد تعدیل نیرو نکنیم چجوری زنده بمونیم ؟از جنگ نابود نشدیم امااز سیاستهای خودخواهانه شما بیچاره شدیم	https://x.com/majidasghari68/status/2050304960919744540
Fri May 01 19:55:40 +0000 2026	RemembermeMeli	0	0	@drpezeshkian اینترنت وصل کن بی وجود هزارتا کارگر بیکار شده نمیخواد اینجا از کارگریت بگی	https://x.com/RemembermeMeli/status/2050303160820908289
Fri May 01 19:37:37 +0000 2026	DanyalNby29081	0	1	🔴 آسوشیتدپرس؛ اقتصاد ایران زیر آوار جنگ\n💢 از تعطیلی گسترده صنایع تا بیکاری و گرانی، فشار اقتصادی به سطحی بی‌سابقه رسیده است.\nسؤال اینجاست:\nاین مسیر به کجا خواهد رسید؟\n🔴 به ما در یوتیوب بپیوندید:👇👇👇\nhttps://t.co/mmCsnFwxmF https://t.co/IRuBxTUTID	https://x.com/DanyalNby29081/status/2050298615151612143
Fri May 01 19:36:08 +0000 2026	maznxvx	0	0	@Alighazizade ج ا ..جنگ را برای فرار از دست مطالبات لشکر بیکاران واسیب دیدکان اقتصادی  میخواهد ..او می داند در جنگ هیچ دستاوردی ندارد..جز خسارات	https://x.com/maznxvx/status/2050298243402047807
Fri May 01 19:30:14 +0000 2026	katayunkhani	3	0	خیلی همه چی عالیه! کار و زندگی و خونه و درامدو سلامت روانمو همه چیمو باهم که از دست دادم هیچ، مهاجرت کرده بودم کیش مجبور شدم برگردم برای این جنگ، دوست پسرمم دیگه داره ولم میکنه:)) همه چیمو باهم باختم:))	https://x.com/katayunkhani/status/2050296759931240859
Fri May 01 19:26:05 +0000 2026	HojabrJale	0	0	#روز_جهانی_کارگر؛ کارگران #ایران در سایه بحران جنگ\n#اول_ماه_مه، روز همبستگی #کارگران جهان، در ایران با سایه سنگین بحران‌های اقتصادی و جنگ همراه شده است. میلیون‌ها کارگر با بیکاری، دستمزدهای ناکافی و نبود امنیت شغلی دست‌وپنجه نرم می‌کنند. این روز، یادآور تداوم مبارزه برای کرامت https://t.co/7YWSQhlr6t	https://x.com/HojabrJale/status/2050295714824020009
Fri May 01 19:20:47 +0000 2026	HojabrJale	0	0	آسوشیتدپرس؛ اقتصاد #ایران زیر آوار جنگ \nگزارش تازه آسوشیتدپرس از #اقتصاد ایران، تصویری نگران‌کننده از وضعیت کشور ارائه می‌دهد.\nاز تعطیلی گسترده صنایع تا بیکاری و #گرانی، فشار اقتصادی به سطحی بی‌سابقه رسیده است.\nسؤال اینجاست:\nاین مسیر به کجا خواهد رسید؟\n#نه_شاه_نه_شیخ https://t.co/6k4gzqJFS8	https://x.com/HojabrJale/status/2050294382092231112
Fri May 01 19:18:42 +0000 2026	pymn297409	0	0	@BetterCall_Unes میشه بگی تو این شرایط، چطور مهاجرت میکنی؟ وقتی سفارت ها بسته هست و اینترنت نیست؟ منم بدونم. شاید کارم راه افتاد	https://x.com/pymn297409/status/2050293853756780881
Fri May 01 19:16:42 +0000 2026	AkbartTarigi	2	2	مریم رجوی :‌اکنون رژیم همان‌گونه که جنگ را به فرصتی برای اعدام رزم‌آوران ارتش آزادی و جوانان شورشگر تبدیل کرده، از شرایط جنگی برای اخراج کارگران و سلب حقوق و آزادی‌هایشان سوءاستفاده می‌کند.\n#اعتراضات_سراسرى\n#مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر\n#کارگران	https://x.com/AkbartTarigi/status/2050293351409127475
Fri May 01 19:16:11 +0000 2026	iranhrs99	4	3	روز جهانی کارگر در سایه جنگ و بحران؛ کارگران ایران در خط مقدم فقر، بیکاری و ناامنی\n\nکانون حقوق بشر ایران، جمعه ۱۱ اردیبهشت‌ماه ۱۴۰۵ – در آستانه فرارسیدن #روز_جهانی_کارگر، طبقه کارگر ایران با بحرانی چندلایه و بی‌سابقه روبه‌روست؛\n بحرانی که از هم‌پوشانی #جنگ، فروپاشی اقتصادی، https://t.co/MLMFZRyCRV	https://x.com/iranhrs99/status/2050293224179175542
Fri May 01 19:03:10 +0000 2026	mtphilosophy	704	85	گرانی داره بیداد می‌کنه، اصلا قابل مقایسه با گرانی‌های همیشگی نیست. خیلی‌هایمان بیکار شدیم، من خودم چند ماهه که کار نکردم، اینترنت همچنان قطعه و کسی پاسخگو نیست. مدرسه و دانشگاه در واقع نیست و نابود شده.\nاوضاع حقیقتا به صورت بی‌سابقه وحشتناکه، هیچ امیدی به آینده نیست. ما بدبختیم!	https://x.com/mtphilosophy/status/2050289948142539216
Fri May 01 18:58:38 +0000 2026	Masoud_mountain	8	2	هیچ حرفی جز در مورد اینترنت اهمیت نداره. ۶۳ روزه اینترنت مارو قطع کردن و میلیون‌ها نفر رو بیکار و بی‌پول...	https://x.com/Masoud_mountain/status/2050288804250972400
Fri May 01 18:53:39 +0000 2026	ArashAryanpoori	4	0	@zavosh_ خب بعد از جنگ که وضعیت اقتصادی همین مردم‌چندین برابر بدتر شد. کلی کارگر هم که بیکار شدند! الان جنگ به نظر شما نتیجه خوبی داشت!؟ اینم بگم من اگر ج ا با جنگ بره طرفدار جنگم. ولی الان نه تنها نرفت همه هم بدبختتر شدند.	https://x.com/ArashAryanpoori/status/2050287551450427541
Fri May 01 18:52:50 +0000 2026	omidrasooooli67	7	0	@DoroodianHamed دست فرمان دولت؟!هشتاد درصد تعدیل نیروها ب خاطر قطعی اینترنت و خسارت شرکت های تک و دانش بنیان و فناوری اطلاعات و تولیدمحتوای اینترنتی و غیره هست!!!!قطعی اینترنت دست دولته؟!سفسطه بازی نکنید ادرس غلط ندهید برای خود عڋاب اخرت ب ارمغان نیاورید با این دروغگویی ها و فرافکنی ها و تهمت ها	https://x.com/omidrasooooli67/status/2050287344348020802
Fri May 01 18:52:33 +0000 2026	manaartlov2	15	0	طرف لیترالی اینطوری کرده: یه اکانت ناشناس زده، یه مدت از کون پهلوی اسراییل خورده و فالوئر رو برده بالا، دوماه قبل درست چند روز قبل از جنگ از مرز رفته اونور و توییت هم زده اعلام کرده پناهنده شده چون شناساییش کردن و جانش در خطره. \nبه همین سادگی یه نوبادی بیکار بیسواد مهاجرت می کنه	https://x.com/manaartlov2/status/2050287276081434940
Fri May 01 18:47:20 +0000 2026	DrHanaSharifi	6	1	@SaharMaranlou کارگران زیادی هم در این جنگ هم جنگ ۱۲ روزه کشته شدن یا قطع عضو و بسیاری هم مثل فولاد و پتروشیمی ها در این فقر و بیکاری و تورم کارشون از دست دادن	https://x.com/DrHanaSharifi/status/2050285963666948402
Fri May 01 18:44:23 +0000 2026	IranAzad_TV	13	11	روزجهانی کارگر؛ کارگران ایران در سایه بحران جنگ\nاول ماه مه، روز همبستگی کارگران جهان، در ایران با سایه سنگین بحران‌های اقتصادی و جنگ همراه شده است. میلیون‌ها کارگر با بیکاری، دستمزدهای ناکافی و نبود امنیت شغلی دست‌وپنجه نرم می‌کنند. این روز، یادآور تداوم مبارزه برای کرامت انسانی، https://t.co/o2kfhhD5UK	https://x.com/IranAzad_TV/status/2050285220113645979
Fri May 01 18:43:19 +0000 2026	KhTayebeh50043	2	2	مریم رجوی :‌اکنون رژیم همان‌گونه که جنگ را به فرصتی برای اعدام رزم‌آوران ارتش آزادی و جوانان شورشگر تبدیل کرده، از شرایط جنگی برای اخراج کارگران و سلب حقوق و آزادی‌هایشان سوءاستفاده می‌کند\n#اعتراضات_سراسرى\n#مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر\n#کارگران	https://x.com/KhTayebeh50043/status/2050284951816298709
Fri May 01 18:38:55 +0000 2026	IranAzad_TV	16	15	چالش‌های اجتماعی\nآسوشیتدپرس؛ اقتصاد ایران زیر آوار جنگ\n\nگزارش تازه آسوشیتدپرس از اقتصاد ایران، تصویری نگران‌کننده از وضعیت کشور ارائه می‌دهد.\nاز تعطیلی گسترده صنایع تا بیکاری و گرانی، فشار اقتصادی به سطحی بی‌سابقه رسیده است.\nسؤال اینجاست:\nاین مسیر به کجا خواهد رسید؟ https://t.co/uRZhRVZbJS	https://x.com/IranAzad_TV/status/2050283845086286312
Fri May 01 18:35:50 +0000 2026	nargespour2000	1	0	@PahlaviReza غلط میکنی میگی کنار کارگران می ایستی وقتی خودت یکی از اون بی شرفایی هستی که باعث جنگ داخلی وخارجی در ایران شدی و کلی کارگر رو بیکار کردی	https://x.com/nargespour2000/status/2050283067001164134
Fri May 01 18:03:47 +0000 2026	NDane_85	12	0	@PahlaviReza بی همه چیز، به کارگرانی که الان بخاطر جنگ تو و اوباشت بیکار شدند تبریک میگی! امیدوارم به دریوزگی بیفتی	https://x.com/NDane_85/status/2050275002214211657
Fri May 01 17:58:26 +0000 2026	amirebayat	1	0	@Rahbarenghelab_ اکثر این بیکاری ها بخاطر قطعی اینترنته !	https://x.com/amirebayat/status/2050273654957572431
Fri May 01 17:56:12 +0000 2026	Rojava_Rojhelat	0	0	امروز، سایه جنگ ویرانگر با اسرائیل و آمریکا بر سر کارگران سنگینی می‌کند. میلیاردها دلار از دسترنج کارگران به جای نان و زندگی، صرف موشک، پهپاد و ماشین جنگی می‌شود. میلیون‌ها کارگر بیکار شده‌اند. این جنگ، فقر، تورم و بیکاری را بر دوش زحمتکشان سنگین‌تر کرده و معیشت میلیون‌ها خانواده	https://x.com/Rojava_Rojhelat/status/2050273092237500877
Fri May 01 17:46:16 +0000 2026	HKhnky77968	0	0	آقای احمدنیا،کارگران شرکت های پیمانی که با شرکت های فولاد و پتروشیمی ها و سایر شرکت ها ی آسیب دیده از جنگ قرارداد داشته اند، اخراج شده اند یانه؟	https://x.com/HKhnky77968/status/2050270593304436845
Fri May 01 17:42:57 +0000 2026	BeSpringNow	0	0	#مريم_رجوى :\nرژیم همان‌گونه که جنگ را به فرصتی برای اعدام رزم‌آوران ارتش آزادی و جوانان شورشگر تبدیل کرده، از شرایط جنگی برای اخراج کارگران و سلب حقوق و آزادی‌هایشان سوءاستفاده می‌کند.\n#مجاهدین_خلق_ایران #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر	https://x.com/BeSpringNow/status/2050269761519464548
Fri May 01 17:37:08 +0000 2026	Alireza00094778	2	0	@saaIr405 شما از اون پدر سوخته هوایی هستید که تومان به نرخ روز خوردن به د انت مزه کرده .\nشروع جنگ و اعدام جوانان بیکاری گرانی و فلاکت در ایران یک علت دارد و آنهم جمهوری نکبت اسلامی است و بس.\n#DigitalBlackOutIran‌	https://x.com/Alireza00094778/status/2050268296818184626
Fri May 01 17:21:11 +0000 2026	amin_shaigan	4	0	به‌نظر من، برای رسیدن به توافق با رژیم، ترامپ باید چند موضوع را درک کند:\n\n📌 در مقطع فعلی، ادامه‌ی جنگ برای هر دو طرف هزینه‌زا است. درست است که رژیم با تورم بالا، کمبود کالا و بیکاری گسترده ناشی از جنگ روبه‌رو شده است، اما از سوی دیگر، اقتصاد جهانی نیز به‌زودی با اخلال جدی در	https://x.com/amin_shaigan/status/2050264280130257208
Fri May 01 17:14:27 +0000 2026	boozebaz	2	0	@esmaeils1169 آقا مملکت قفل شده موج بیکاری هی داره بزرگتر میشه وضعیت دوستامون که بیکار شدن خیلی ناراحت کننده‌اس نه پس اندازی واسشون مونده نه کاری هست که بتونن انجام بدن حتی اینترنت هم ندارن که یجوری وقتشون رو بگذرونن از خونه هم نمیتونن بیرون بیان چون بیرون اومدن خرج داره اوضاع خیلی فاکداپه.	https://x.com/boozebaz/status/2050262585463767537
Fri May 01 17:07:35 +0000 2026	Alimsani10	2	0	من وقتی میگم اینا اندازه جلبک نمیفهمن\nغلط میکنه کسی بگه نه ، میفهمن\n\nطرف داره میبینه در تمام صنایع چه وابسته چه غیر وابسته به اینترنت اخراج و تعدیل داره صورت میگیره\nبعد میاد میگه هرماه باید حقوقشون زیادشه\n\nخب این چه عقلیه\nکدوم مکتب درس خوندین شما https://t.co/daa7z8xtgc	https://x.com/Alimsani10/status/2050260858358337865
Fri May 01 16:51:25 +0000 2026	sookoot81	0	0	@drpezeshkian اگر واقعا درکی درست از زندگی مردم داشتید انقدر راحت شریک رژیم نمیشدی، خون مردم رو نمیریختی. اینترنت رو فطع نمیکردید و مردم رو بیکار نمیکردید و وارد جنگ نمیشدید.	https://x.com/sookoot81/status/2050256791842504776
